#作業終了日 2013/11/11
13062	lxtš	lxt	裸の	aw	三人称単数人称代名詞（彼、彼女）
13062	nšwnyš	nšan	しるし	aw	三人称単数人称代名詞（彼、彼女）
13062	darn	darnd	持つ
13062	mygn	my_gwyd	手に取る
13062	mygn	my_gwyd	言う
13062	mygn	my_gwyd	言う13063	r	ra	・・・を
13063	čy	če	なに
13063	daqyš	daqy	熱さ	aw	三人称単数人称代名詞（彼、彼女）
13063	daqya	daqy	熱さ
13063	mašyna	mašyn	機械
13063	myznn	my_znnd	打つ
13063	myznn	my_znnd	打つ
13063	mykrdn	my_krdn	（あることを）する
13064	are	ble	（肯定の返事）はい
13064	lxtš	lxt	裸の	aw	三人称単数人称代名詞（彼、彼女）
13065	wr	br	動詞の接頭辞として用いられる
13065	r	ra	・・・を
13065	awnja	ānja	そこ（で、に）
13065	dwmad	damad	新郎
13065	myxwre	my_xwrd	食べる
13065	grftnm	grft	手に取る
14002	ye	yk	1
14003	ye	yk	1
14003	dwne	dane	…個
14004	w	ra	・・・を
14006	wr	br	・・・の上に
14006	xwdšw	xwd	none	aw	三人称単数人称代名詞（彼、彼女）	ra	・・・を
14006	čy	če	なに
14006	xwdš	xwd	自身	aw	三人称単数人称代名詞（彼、彼女）
14006	xwdš	xwd	自身	aw	三人称単数人称代名詞（彼、彼女）
14006	psre	psr	息子
14006	madre	madr	母
14007	wr	br	・・・の上に
14007	āšpzxwne	āšpzxane	台所
14007	mygym	my_gyrm	手に取る
14008	āšpzxwne	āšpzxane	台所
14008	brd	brdn	持って行く
14009	čy	če	なに
14009	kčle	kčl	禿げた
14010	kčle	kčl	禿げた
14010	pxtš	pxt	料理する
14010	bxwrtš	bxwrt	食べる
14010	mypayyd	my_payyd	見張る
14010	čpwnd	čpanyd	つめ込む
14010	kne	knd	（あることを）する
14011	aynw	ayn	この	ra	・・・を
14011	awnja	ānja	そこ（で、に）
14011	mypayyd	my_payyd	見張る
14011	pxtš	pxtn	料理する
14011	čpwnd	čpanyd	つめ込む
14011	bxwrš	bxwrd	食べる
14011	bre	brwyd	行く
14011	kne	knd	（あることを）する
14012	w	ra	・・・を
14012	zyršw	zyr	none	aw	三人称単数人称代名詞（彼、彼女）	ra	・・・を
14012	awn	ān	あれ
14012	ye	yk	1
14012	čpwnd	čpanyd	つめ込む
14013	awn	ān	あれ
14013	ye	yk	1
14013	xwdšw	xwd	自身	aw	三人称単数人称代名詞（彼、彼女）
14013	bna	bna°	開始
14013	šw	šwd	・・・になる
14013	rswnd	rsand	届ける
14014	dyge	dygr	さらに
14014	mybre	my_brnd	持って行く
14014	dyge	dygr	さらに	ast	・・・である
14016	rw	ra	・・・を
14016	gšnš	gšne	空腹の	aw	三人称単数人称代名詞（彼、彼女）
14016	bna	bna°	開始
14016	gwšta	gwšt	肉
14017	denš	dean	口	aw	三人称単数人称代名詞（彼、彼女）
14017	myxwrd	my_xwrd	食べる
14017	mykrd	my_krd	（あることを）する
14017	mygft	my_gft	言う
14018	are	ble	（肯定の返事）はい
14018	mze ay	mze_ay	味
14018	myde	my_ded	与える
14019	ħŕyŕtš	ħŕyŕt	真実	aw	三人称単数人称代名詞（彼、彼女）
14019	kčle	kčl	禿げた	ast	・・・である
14019	myxwrde	my_xwrde	食べる
14019	mykrd	my_krd	（あることを）する
14019	mygft	my_gft	言う
14020	are	ble	（肯定の返事）はい
14020	madrt	madr	母	tw	・・・の中に
14020	dare	dard	持つ
15001	ye	yk	1
15001	ndaštn	ndaštnd	持つ
15002	ye	yk	1
15002	šwere	šwer	夫
15002	myad	my_āyd	来る
15002	ndaštn	ndaštnd	持つ
15002	myre	my_rwd	行く
15002	myge	my_gwyd	言う
15003	myry	my_rwy	行く
15003	myge	my_gwyd	言う
15004	myxwam	my_xwaem	望む
15004	brm	brwm	行く
15004	myge	my_gwyd	言う
15005	znm	zn	妻	mn	私
15005	nwn	nan	パン
15005	mybndm	my_bndm	閉じる
15005	myge	my_gwyd	言う
15006	myge	my_gwyd	言う
15007	nwn	nan	パン
15007	byar	bāwrd	持ってくる
15007	myxway	my_xwaey	望む
15007	bde	bdeyd	与える
15007	mykny	my_kny	（あることを）する
15008	myge	my_gwyd	言う
15009	ye	yk	1
15009	dwne	dane	…個
15009	efta	eft	七
15009	myad	my_āyd	来る
15009	mykne	my_knd	（あることを）する
15009	bkne	bknd	（あることを）する
15010	efta	eft	七
15010	mykne	my_knd	（あることを）する
15011	eftaš	eft	七	aw	あれ、それ
15011	myše	my_šwd	・・・になる
15012	ye	yk	1
15012	dwne	dane	…個
15012	myxwam	my_xwaem	望む
15012	myge	my_gwyd	言う
15013	w	ra	・・・を
15013	efta	eft	七
15013	myxwaym	my_xwaeym	望む
15013	knym	knym	（あることを）する
15014	rw	ra	・・・を
15014	ayna	ayn	この
15014	mykne	my_knd	（あることを）する
15015	babae	baba	おとうちゃん
15015	myše	my_šwd	・・・になる
15015	bbre	bbrd	持って行く
15015	wmyxwan	w	そして	my_xwand	読む
15015	bxwrn	bxwrnd	食べる
15015	dare	dard	持つ
15015	mybyne	my_bynd	見る
15016	kčle	kčl	禿げた
15016	myad	my_āyd	来る
15017	myge	my_gwyd	言う
15018	rw	ra	・・・を
15018	babae	baba	おとうちゃん
15018	mybrm	my_brm	持って行く
15019	flwn	flan	これこれの
15019	jwn	jan	ちゃん
15019	xrmaee	xrma	なつめやし
15019	myad	my_āyd	来る
15019	myry	my_rwy	行く
15019	myge	my_gwyd	言う
15020	rw	ra	・・・を
15020	ye	yk	1
15020	dwne	dane	…個
15020	myad	my_āyd	来る
15020	mybre	my_brd	持って行く
15020	nry	nmy_rwy	行く
15021	myge	my_gwyd	言う
15022	myre	my_rwd	行く
15022	myre	my_rwd	行く
15023	kčle	kčl	禿げた
15023	dywe	dyw	悪魔
15023	myad	my_āyd	来る
15023	myxwre	my_xwrd	食べる
15023	myre	my_rwd	行く
15023	brm	brwm	行く
15024	kčlk	kčl	禿げた
15024	ye	yk	1
15024	bde	bdeyd	与える
15024	myge	my_gwyd	言う
15025	gwštkš	gwšt	肉	aw	あれ、それ
15025	estkš	este	（果物の）たね	aw	あれ、それ
15025	mny	mn	私
15025	myge	my_gwyd	言う
15026	gwštš	gwšt	肉	aw	あれ、それ
15026	estš	est	・・・である
15026	myge	my_gwyd	言う
15027	mybrmta	šma	あなた	my_brm	持って行く
15027	mykšm	my_kšm	引く
15027	myge	my_gwyd	言う
15028	mytwny	my_twany	・・・できる
15028	bkn	bknd	（あることを）する
15028	myge	my_gwyd	言う
15030	twre	twbre	かいば袋
15030	mydare	my_dard	持つ
15030	myre	my_rwd	行く
15030	myđre	my_đrd	（時が）過ぎる
15031	awnw	ān	あれ	ra	・・・を
15031	twre	twbre	かいば袋
15031	mydare	my_dard	持つ
15031	myre	my_rwd	行く
15031	myđre	my_đrd	（時が）過ぎる
15032	kčle	kčl	禿げた
15032	myge	my_gwyd	言う
15033	brym	brym	行く
15033	myge	my_gwyd	言う
15034	rw	ra	・・・を
15034	wa	baz	開いた
15034	dstš	dst	手	aw	三人称単数人称代名詞（彼、彼女）
15034	myad	my_āyd	来る
15034	bwde	bwd	・・・である
15034	myryze	my_ryzd	注ぐ
15034	mykne	my_knd	（あることを）する
15035	dyge	dygr	さらに
15035	kčlk	kčl	禿げた
15035	myre	my_rwd	行く
15035	nzn	nmy_zdnd	打つ
15035	myge	my_gwyd	言う
15036	zbwn	zban	言葉
15036	mydare	my_dard	持つ
15036	ndare	ndard	持つ
15036	myre	my_rwd	行く
15036	nmyge	nmy_gwyd	言う
15037	aynw	ayn	この	ra	・・・を
15037	dyge	dygr	さらに
15037	dywe	dyw	悪魔
15037	myše	my_šwd	・・・になる
15037	bxwre	bxwrd	食べる
15037	myre	my_rwd	行く
15037	bkne	bknd	（あることを）する
15038	gwnm	my_gwynd	言う
15038	myxwaym	my_xwaeym	望む
15038	myge	my_gwyd	言う
15039	myše	šdn	・・・になる
15039	myše	my_šwd	・・・になる
15039	myad	my_āyd	来る
15039	myre	my_rwd	行く
15040	xwdtw	xwd	自身	tw	お前
15040	dywe	dyw	悪魔
15040	myad	my_āyd	来る
15040	mybrm	my_brm	持って行く
15040	ndy	nmy_dey	与える
15040	myge	my_gwyd	言う
15041	gwštkš	gwšt	肉	aw	あれ、それ
15041	estkš	este	（果物の）たね	aw	あれ、それ
15041	twy	tw	お前	ast	・・・である
15041	mny	mn	私	ast	・・・である
15041	myge	my_gwyd	言う
15042	emwn	eman	まさにその
15042	xwne	xane	家
15042	mybre	my_brd	持って行く
15042	mybre	my_rwd	行く
15042	mykne	my_knd	（あることを）する
15042	myge	my_gwyd	言う
15042	myge	my_gwyd	言う
15043	čye	če	なに	ast	・・・である
15043	myge	my_gwyd	言う
15044	rw	ra	・・・を
15044	kčle	kčl	禿げた
15044	āwrdm	āwrdn	持ってくる
15044	myge	my_gwyd	言う
15045	srtw	sr	頭	tw	お前
15045	šwne	šane	櫛
15045	bya	byāyyd	来る
15045	bxwab	bxwabd	眠る
15045	myrm	my_rwm	行く
15045	bgw	bgwyy	言う
15046	sršw	sr	none	aw	三人称単数人称代名詞（彼、彼女）	ra	・・・を
15046	myam	my_āym	来る
15046	bbr	bbry	持って行く
15047	dyke	dyg	かま
15047	myše	my_šwd	・・・になる
15047	myad	my_āyd	来る
15047	bxwre	bxwrd	食べる
15047	mybyne	my_bynd	見る
15047	myre	my_rwd	行く
15048	aşa	aşla	元来
15048	wr	br	動詞の接頭辞として用いられる
15048	kčle	kčl	禿げた
15048	jwn	jan	魂
15048	gwšte	gwšt	肉
15048	bwm	bwdm	・・・である
15048	čye	če	なに	ast	・・・である
15048	myge	my_gwyd	言う
15049	kčle	kčl	禿げた
15049	nnš	nne	おかあちゃん	aw	三人称単数人称代名詞（彼、彼女）
15049	dare	dard	持つ
15049	nmydwnst	nmy_danst	知っている
15050	rw	ra	・・・を
15050	rw	ra	・・・を
15050	awnm	ān	あれ	em	・・もまた
15050	dyge	dygr	さらに
15050	bana	bala	上部
15050	ās w ças	ās w pas	貧しい
15050	kčle	kčl	禿げた
15050	ye	yk	1
15050	jwnt	jan	魂	tw	お前
15050	dywe	dyw	悪魔
15050	myše	my_šwd	・・・になる
15050	şaħab	şaħb	所有者
15050	byay	āmdn	来る
15050	DELETED	・・・である
15050	mne	mn	私	bwdn	・・・である
15050	mne	mn	私	bwdn	・・・である
15050	myre	my_rwd	行く
15050	myzne	my_znd	打つ
15050	myznm	my_znm	打つ
15050	myškne	my_šknd	こわす
15050	myšknmš	my_šknm	こわす
15050	bgyre	bgyrd	手に取る
15050	myge	my_gwyd	言う
15051	čy	če	なに
15051	xwne	xane	家
15051	dywe	dyw	悪魔
15051	myše	my_šwd	・・・になる
15051	şaħab	şaħb	所有者
15051	mymyre	my_myrd	死ぬ
16001	ye	yk	1
16001	jwwne	jwan	若い	ast	・・・である
16002	bykarw	bykar	失業した	w	そして
16002	madrbzrgš	madrbzrg	祖母	aw	三人称単数人称代名詞（彼、彼女）
16002	mykrd	my_krd	（あることを）する
16003	aynm	ayn	この	em	・・もまた
16003	xyabwna	xyaban	大通り
16003	rwza	rwz	日
16003	mygšt	my_gšt	回る
16004	ayna	ayn	この
16004	madrbzrgš	madrbzrg	祖母	aw	三人称単数人称代名詞（彼、彼女）
16004	mygftš	my_gft	言う
16005	xwne	xane	家
16006	ayna	ayn	この
16006	nmytwnm	nmy_twanm	・・・できる
16006	gf	gft	言う
16007	awnja	ānja	そこ（で、に）
16007	ye	yk	1
16007	dare	dard	持つ
16007	myrft	my_rft	行く
16007	myre	my_rwd	行く
16008	asbw	asb	馬	ra	・・・を
16008	awnja	ānja	そこ（で、に）
16008	ye	yk	1
16008	mykne	my_knd	（あることを）する
16008	mykrd	my_krd	（あることを）する
16009	jybšw	jyb	ポケット	aw	三人称単数人称代名詞（彼、彼女）
16009	myđare	my_đard	置く
16010	myre	my_rwd	行く
16010	myafte	yaftn	見つける
16011	ŕwrbaqe	qwrbaqe	〈動〉蛙（かえる）
16011	ŕwrbaqe ay	qwrbaqe_ay	〈動〉蛙（かえる）
16011	ŕwrbaqe	qwrbaqe	〈動〉蛙（かえる）
16011	r	ra	・・・を
16011	awn	ān	あれ
16011	ye	yk	1
16011	ye	yk	1
16011	ye	yk	1
16011	ye	yk	1
16011	jybšw	jyb	ポケット	aw	三人称単数人称代名詞（彼、彼女）
16011	brke ay	brke_ay	池
16011	dare	dard	持つ
16011	mydare	my_dard	持つ
16011	mybyne	my_bynd	見る
16011	mybyne	my_bynd	見る
16011	myre	my_rwd	行く
16011	myđare	my_đard	置く
16011	myafte	my_aftd	見つける
16012	w	ra	・・・を
16012	čyza	čyz_ea	もの
16012	dyge	dygr	さらに
16012	dyge	dygr	さらに
16012	ye	yk	1
16012	ye	yk	1
16012	ye	yk	1
16012	ye	yk	1
16012	jybš	jyb	ポケット	aw	三人称単数人称代名詞（彼、彼女）
16012	ārdm	ārd	小麦粉	mn	私
16012	mydare	my_dard	持つ
16012	wrmydare	br	動詞の接頭辞として用いられる	my_dard	持つ
16012	mybyne	my_bynd	見る
16012	myre	my_rwd	行く
16012	myre	my_rwd	行く
16012	myre	my_rwd	行く
16012	myđare	my_đard	置く
16013	raš	rae	道	ān	あれ
16013	ye	yk	1
16013	myxwre	my_xwrd	食べる
16013	myre	my_rwd	行く
16013	mygđare	my_gđard	置く
16014	ye	yk	1
16014	jlwš	jlw	前方に	aw	三人称単数人称代名詞（彼、彼女）
16014	myry	my_rwy	行く
16014	mygyre	my_gyrd	手に取る
16015	čye	če	なに	ast	none
16015	asmt	asm	名前	tw	お前
16016	kčlm	kčl	禿げた	estm	・・・である
16017	ayna	ayn	この
16017	are	āre	はい
16017	dastanm	dastan	物語	mn	私
16017	ayne	ayn	この	bwdn	・・・である
16018	r	ra	・・・を
16018	rw	ra	・・・を
16018	ayna	ayn_ea	none
16018	aynjwry	aynţwry	このように
16018	ye	yk	1
16018	jwry	ţwry	方法
16019	'aydt	'ayd	帰る	tw	お前
16019	myše	my_šwd	・・・になる
16019	gf	gft	言う
16020	bya	byāyy	来る
16020	myđarym	my_gđarym	置く
16021	age	agr	もしも・・・ならば
16021	mnw	mn	私	ra	・・・を
16021	bya	byāyyd	来る
16021	bxwr	bxwrd	食べる
16023	age	agr	もしも・・・ならば
16023	mne	mn	私	ra	・・・を
16024	brm	brwm	行く
16025	gf	gft	言う
16026	msabŕmwn	msabŕe	競技	ma	私たち
16026	gf	gft	言う
16027	ye	yk	1
16027	dwne	dane	…個
16027	qwle	qwl	人食い鬼
16027	tnm	tn	体	mn	私
16027	tnm	tn	体	mn	私
